File name	m013_cohortA_BEEG03_day1.kcd
Result analysis file name	m013_cohortA_BEEG03_day1_3p.raf
Subject	m013_cohortA_01_29_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	01/30/2021 13:10:15
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG03EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
17.578125	0.000016	0.000011	0.000026	0.000022	0.000020	0.000018	0.000015	0.000002	0.000013	0.000031	0.000044	0.000021	0.000001	0.000012	0.000001	0.000020	0.000001	0.000001	0.000001	0.000001	0.000004	0.000001	0.000001	0.000028	
18.554688	0.000015	0.000015	0.000025	0.000020	0.000020	0.000016	0.000013	0.000001	0.000013	0.000030	0.000042	0.000019	0.000001	0.000012	0.000001	0.000017	0.000001	0.000001	0.000001	0.000001	0.000003	0.000001	0.000001	0.000028	
19.531250	0.000015	0.000013	0.000024	0.000018	0.000019	0.000017	0.000012	0.000002	0.000014	0.000030	0.000040	0.000019	0.000001	0.000012	0.000001	0.000017	0.000001	0.000001	0.000001	0.000001	0.000003	0.000001	0.000001	0.000025	
20.507813	0.000014	0.000010	0.000023	0.000018	0.000019	0.000015	0.000012	0.000004	0.000012	0.000027	0.000040	0.000017	0.000001	0.000010	0.000001	0.000015	0.000001	0.000001	0.000001	0.000001	0.000003	0.000001	0.000001	0.000023	
21.484375	0.000014	0.000011	0.000021	0.000017	0.000017	0.000014	0.000011	0.000003	0.000011	0.000024	0.000039	0.000017	0.000001	0.000012	0.000001	0.000014	0.000001	0.000001	0.000001	0.000001	0.000003	0.000001	0.000001	0.000021	
22.460938	0.000013	0.000010	0.000019	0.000017	0.000016	0.000013	0.000009	0.000001	0.000010	0.000026	0.000036	0.000016	0.000001	0.000009	0.000001	0.000013	0.000001	0.000001	0.000001	0.000001	0.000003	0.000001	0.000001	0.000020	
23.437500	0.000013	0.000006	0.000018	0.000017	0.000016	0.000012	0.000008	0.000001	0.000010	0.000025	0.000033	0.000015	0.000001	0.000007	0.000001	0.000013	0.000001	0.000001	0.000001	0.000001	0.000003	0.000001	0.000001	0.000021	
24.414063	0.000013	0.000007	0.000019	0.000016	0.000016	0.000012	0.000008	0.000001	0.000011	0.000023	0.000034	0.000014	0.000001	0.000007	0.000001	0.000012	0.000001	0.000000	0.000001	0.000001	0.000003	0.000001	0.000001	0.000019	
25.390625	0.000012	0.000008	0.000018	0.000015	0.000016	0.000012	0.000008	0.000001	0.000010	0.000023	0.000032	0.000012	0.000001	0.000008	0.000001	0.000012	0.000001	0.000000	0.000001	0.000001	0.000003	0.000001	0.000001	0.000018	
26.367188	0.000012	0.000007	0.000018	0.000015	0.000014	0.000012	0.000009	0.000001	0.000010	0.000023	0.000031	0.000012	0.000001	0.000007	0.000000	0.000011	0.000001	0.000000	0.000001	0.000001	0.000003	0.000001	0.000001	0.000017	
27.343750	0.000011	0.000006	0.000017	0.000014	0.000014	0.000011	0.000010	0.000002	0.000011	0.000019	0.000029	0.000012	0.000001	0.000007	0.000000	0.000012	0.000001	0.000000	0.000001	0.000001	0.000002	0.000001	0.000001	0.000016	
28.320313	0.000011	0.000006	0.000017	0.000015	0.000014	0.000011	0.000008	0.000002	0.000013	0.000019	0.000027	0.000011	0.000001	0.000007	0.000001	0.000012	0.000001	0.000001	0.000000	0.000001	0.000002	0.000001	0.000001	0.000016	
29.296875	0.000010	0.000008	0.000016	0.000014	0.000013	0.000010	0.000008	0.000001	0.000016	0.000020	0.000026	0.000011	0.000001	0.000008	0.000001	0.000012	0.000001	0.000001	0.000000	0.000001	0.000002	0.000001	0.000001	0.000016	
30.273438	0.000009	0.000010	0.000016	0.000013	0.000012	0.000010	0.000007	0.000001	0.000014	0.000019	0.000025	0.000011	0.000001	0.000008	0.000001	0.000011	0.000001	0.000000	0.000000	0.000001	0.000003	0.000001	0.000001	0.000015	
31.250000	0.000010	0.000009	0.000015	0.000013	0.000012	0.000010	0.000008	0.000001	0.000010	0.000019	0.000023	0.000011	0.000001	0.000007	0.000001	0.000010	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000001	0.000015	
32.226563	0.000009	0.000006	0.000015	0.000012	0.000012	0.000009	0.000007	0.000001	0.000008	0.000018	0.000022	0.000011	0.000001	0.000007	0.000001	0.000010	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000001	0.000015	
33.203125	0.000009	0.000006	0.000015	0.000010	0.000011	0.000009	0.000007	0.000001	0.000007	0.000016	0.000023	0.000011	0.000001	0.000005	0.000000	0.000011	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000001	0.000014	
34.179688	0.000009	0.000006	0.000014	0.000010	0.000011	0.000010	0.000007	0.000001	0.000007	0.000015	0.000022	0.000011	0.000001	0.000004	0.000000	0.000010	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000001	0.000015	
35.156250	0.000009	0.000006	0.000013	0.000012	0.000010	0.000009	0.000007	0.000001	0.000006	0.000017	0.000022	0.000011	0.000001	0.000005	0.000000	0.000010	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000000	0.000015	
36.132813	0.000008	0.000004	0.000013	0.000011	0.000010	0.000009	0.000006	0.000001	0.000006	0.000016	0.000022	0.000010	0.000001	0.000005	0.000000	0.000009	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000000	0.000014	
37.109375	0.000008	0.000006	0.000013	0.000011	0.000010	0.000009	0.000006	0.000002	0.000005	0.000016	0.000020	0.000009	0.000001	0.000006	0.000000	0.000009	0.000001	0.000000	0.000000	0.000001	0.000001	0.000001	0.000000	0.000013	
38.085938	0.000008	0.000006	0.000013	0.000011	0.000009	0.000008	0.000007	0.000001	0.000005	0.000016	0.000019	0.000009	0.000001	0.000006	0.000000	0.000009	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000000	0.000013	
39.062500	0.000008	0.000005	0.000012	0.000010	0.000010	0.000008	0.000007	0.000001	0.000007	0.000016	0.000020	0.000009	0.000001	0.000005	0.000000	0.000008	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000000	0.000012	
40.039063	0.000007	0.000004	0.000012	0.000010	0.000010	0.000009	0.000007	0.000001	0.000009	0.000017	0.000019	0.000009	0.000001	0.000004	0.000000	0.000008	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000000	0.000012	
41.015625	0.000007	0.000004	0.000012	0.000010	0.000009	0.000009	0.000006	0.000002	0.000006	0.000016	0.000019	0.000008	0.000001	0.000004	0.000000	0.000009	0.000001	0.000000	0.000000	0.000001	0.000001	0.000001	0.000000	0.000012	
41.992188	0.000007	0.000004	0.000011	0.000010	0.000009	0.000007	0.000006	0.000001	0.000005	0.000015	0.000018	0.000009	0.000001	0.000005	0.000000	0.000009	0.000001	0.000000	0.000000	0.000001	0.000002	0.000000	0.000000	0.000012	
42.968750	0.000007	0.000004	0.000010	0.000009	0.000009	0.000007	0.000005	0.000001	0.000004	0.000013	0.000018	0.000009	0.000001	0.000003	0.000000	0.000008	0.000001	0.000000	0.000000	0.000001	0.000002	0.000000	0.000000	0.000011	
43.945313	0.000007	0.000005	0.000011	0.000010	0.000009	0.000007	0.000005	0.000001	0.000004	0.000013	0.000018	0.000007	0.000001	0.000004	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000011	
44.921875	0.000007	0.000005	0.000010	0.000010	0.000008	0.000007	0.000005	0.000002	0.000004	0.000013	0.000018	0.000007	0.000001	0.000004	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000011	
45.898438	0.000006	0.000004	0.000010	0.000009	0.000008	0.000007	0.000005	0.000002	0.000004	0.000013	0.000018	0.000007	0.000001	0.000004	0.000000	0.000007	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000010	
46.875000	0.000006	0.000003	0.000011	0.000008	0.000008	0.000006	0.000006	0.000001	0.000004	0.000013	0.000016	0.000007	0.000001	0.000004	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000010	
47.851563	0.000006	0.000003	0.000011	0.000008	0.000008	0.000007	0.000006	0.000001	0.000004	0.000013	0.000016	0.000007	0.000001	0.000003	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000011	
48.828125	0.000006	0.000004	0.000011	0.000009	0.000009	0.000007	0.000005	0.000001	0.000006	0.000013	0.000016	0.000007	0.000000	0.000004	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000011	
49.804688	0.000006	0.000004	0.000012	0.000009	0.000008	0.000008	0.000006	0.000001	0.000014	0.000013	0.000016	0.000006	0.000000	0.000004	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000012	
50.781250	0.000006	0.000004	0.000011	0.000009	0.000008	0.000007	0.000006	0.000001	0.000008	0.000013	0.000015	0.000006	0.000000	0.000003	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000011	
51.757813	0.000006	0.000003	0.000010	0.000008	0.000007	0.000006	0.000005	0.000001	0.000004	0.000013	0.000015	0.000007	0.000000	0.000003	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000010	
52.734375	0.000006	0.000003	0.000010	0.000008	0.000007	0.000006	0.000005	0.000000	0.000004	0.000012	0.000016	0.000006	0.000000	0.000002	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000010	
53.710938	0.000006	0.000004	0.000010	0.000008	0.000007	0.000006	0.000004	0.000000	0.000004	0.000011	0.000016	0.000007	0.000000	0.000003	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000009	
54.687500	0.000006	0.000003	0.000010	0.000008	0.000008	0.000006	0.000004	0.000000	0.000004	0.000011	0.000015	0.000006	0.000000	0.000002	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000009	
55.664063	0.000006	0.000003	0.000009	0.000007	0.000007	0.000006	0.000004	0.000001	0.000004	0.000011	0.000015	0.000007	0.000000	0.000002	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000009	
56.640625	0.000006	0.000004	0.000009	0.000008	0.000007	0.000006	0.000004	0.000001	0.000004	0.000012	0.000014	0.000007	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000010	
57.617188	0.000005	0.000003	0.000009	0.000008	0.000007	0.000006	0.000005	0.000002	0.000006	0.000013	0.000014	0.000006	0.000000	0.000002	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000010	
58.593750	0.000005	0.000003	0.000019	0.000008	0.000015	0.000020	0.000012	0.000001	0.000085	0.000019	0.000015	0.000006	0.000000	0.000002	0.000000	0.000014	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000019	
59.570313	0.000006	0.000004	0.000131	0.000008	0.000109	0.000171	0.000070	0.000001	0.001277	0.000061	0.000020	0.000008	0.000001	0.000003	0.000001	0.000086	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000101	
60.546875	0.000006	0.000004	0.000107	0.000009	0.000092	0.000143	0.000058	0.000001	0.001052	0.000055	0.000019	0.000008	0.000001	0.000003	0.000001	0.000073	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000086	
61.523438	0.000006	0.000003	0.000013	0.000008	0.000011	0.000013	0.000008	0.000000	0.000039	0.000016	0.000014	0.000006	0.000000	0.000002	0.000000	0.000010	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000015	
62.500000	0.000005	0.000002	0.000009	0.000007	0.000006	0.000006	0.000004	0.000000	0.000005	0.000011	0.000012	0.000006	0.000000	0.000003	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000009	
63.476563	0.000005	0.000002	0.000009	0.000007	0.000006	0.000005	0.000004	0.000000	0.000004	0.000010	0.000013	0.000005	0.000000	0.000003	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000009	
64.453125	0.000005	0.000002	0.000008	0.000007	0.000006	0.000005	0.000004	0.000001	0.000003	0.000010	0.000012	0.000005	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000008	
65.429688	0.000005	0.000002	0.000009	0.000006	0.000006	0.000005	0.000004	0.000000	0.000003	0.000009	0.000012	0.000005	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000008	
66.406250	0.000005	0.000002	0.000008	0.000006	0.000006	0.000005	0.000004	0.000000	0.000003	0.000009	0.000012	0.000006	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000008	
67.382813	0.000005	0.000002	0.000008	0.000007	0.000006	0.000005	0.000004	0.000000	0.000003	0.000008	0.000012	0.000005	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000008	
68.359375	0.000005	0.000002	0.000008	0.000006	0.000006	0.000005	0.000003	0.000000	0.000004	0.000009	0.000011	0.000005	0.000000	0.000002	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000008	
69.335938	0.000005	0.000002	0.000010	0.000006	0.000008	0.000010	0.000005	0.000000	0.000030	0.000012	0.000012	0.000006	0.000000	0.000002	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000011	
70.312500	0.000005	0.000002	0.000012	0.000006	0.000010	0.000012	0.000005	0.000000	0.000050	0.000012	0.000012	0.000006	0.000000	0.000003	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000013	
71.289063	0.000004	0.000002	0.000009	0.000007	0.000007	0.000006	0.000004	0.000000	0.000010	0.000010	0.000011	0.000005	0.000000	0.000003	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000010	
72.265625	0.000004	0.000002	0.000008	0.000006	0.000005	0.000005	0.000004	0.000000	0.000004	0.000009	0.000011	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000008	
73.242188	0.000005	0.000002	0.000007	0.000006	0.000005	0.000004	0.000004	0.000000	0.000003	0.000009	0.000011	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
74.218750	0.000004	0.000003	0.000007	0.000006	0.000005	0.000005	0.000003	0.000000	0.000003	0.000008	0.000010	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
75.195313	0.000004	0.000003	0.000007	0.000006	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000010	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
76.171875	0.000004	0.000003	0.000007	0.000006	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000010	0.000004	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
77.148438	0.000004	0.000003	0.000007	0.000006	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000010	0.000004	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
78.125000	0.000004	0.000002	0.000006	0.000006	0.000005	0.000004	0.000003	0.000001	0.000003	0.000008	0.000009	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
79.101563	0.000004	0.000002	0.000007	0.000005	0.000005	0.000004	0.000003	0.000001	0.000005	0.000007	0.000010	0.000005	0.000000	0.000003	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
80.078125	0.000004	0.000002	0.000007	0.000005	0.000006	0.000005	0.000003	0.000000	0.000012	0.000008	0.000009	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000007	
81.054688	0.000004	0.000002	0.000007	0.000006	0.000005	0.000004	0.000003	0.000000	0.000005	0.000008	0.000009	0.000004	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
82.031250	0.000004	0.000002	0.000007	0.000006	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000009	0.000004	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
83.007813	0.000004	0.000003	0.000006	0.000006	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000009	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
83.984375	0.000004	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000010	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
84.960938	0.000004	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000000	0.000003	0.000008	0.000009	0.000005	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
85.937500	0.000004	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000000	0.000004	0.000007	0.000008	0.000005	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
86.914063	0.000004	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000001	0.000004	0.000007	0.000008	0.000004	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
87.890625	0.000004	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000001	0.000004	0.000007	0.000008	0.000004	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
88.867188	0.000004	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000000	0.000006	0.000007	0.000009	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
89.843750	0.000003	0.000002	0.000006	0.000005	0.000005	0.000004	0.000003	0.000000	0.000009	0.000007	0.000008	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
90.820313	0.000004	0.000002	0.000006	0.000005	0.000004	0.000004	0.000003	0.000000	0.000009	0.000007	0.000008	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
91.796875	0.000003	0.000003	0.000006	0.000005	0.000004	0.000004	0.000003	0.000001	0.000006	0.000007	0.000008	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
92.773438	0.000003	0.000002	0.000006	0.000005	0.000004	0.000004	0.000002	0.000001	0.000005	0.000007	0.000008	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
93.750000	0.000003	0.000002	0.000006	0.000005	0.000004	0.000004	0.000002	0.000001	0.000004	0.000007	0.000008	0.000004	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000006	
94.726563	0.000003	0.000002	0.000006	0.000005	0.000004	0.000004	0.000002	0.000001	0.000004	0.000006	0.000008	0.000004	0.000000	0.000001	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	
95.703125	0.000003	0.000002	0.000005	0.000004	0.000004	0.000003	0.000003	0.000000	0.000005	0.000007	0.000008	0.000004	0.000000	0.000001	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	
96.679688	0.000003	0.000002	0.000005	0.000004	0.000004	0.000003	0.000003	0.000000	0.000004	0.000007	0.000007	0.000004	0.000000	0.000002	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	
97.656250	0.000003	0.000002	0.000005	0.000004	0.000004	0.000003	0.000002	0.000000	0.000005	0.000007	0.000008	0.000003	0.000000	0.000002	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000005	
98.632813	0.000003	0.000002	0.000006	0.000004	0.000004	0.000004	0.000002	0.000000	0.000006	0.000007	0.000008	0.000003	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	
99.609375	0.000003	0.000002	0.000006	0.000004	0.000004	0.000004	0.000002	0.000001	0.000008	0.000007	0.000008	0.000003	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	
100.585938	0.000003	0.000001	0.000006	0.000004	0.000004	0.000004	0.000002	0.000001	0.000009	0.000007	0.000007	0.000004	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	
101.562500	0.000003	0.000001	0.000006	0.000004	0.000004	0.000004	0.000002	0.000001	0.000007	0.000006	0.000007	0.000004	0.000000	0.000001	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	
